VulLink,Origin,Dest,ODIndex,Demand,UECost
5,22,17,492,100,31.495
5,22,16,493,600,40.0326
5,22,15,494,500,34.7404
5,22,14,495,1000,27.6139
5,22,13,496,1100,12.3164
5,22,12,497,800,20.6784
5,22,11,498,700,23.6967
5,22,10,499,1300,27.239
5,22,9,500,1800,41.2895
5,22,8,501,500,47.9755
5,22,7,502,300,40.1333
5,22,6,503,200,33.5926
5,22,5,504,100,50.3478
5,22,4,505,100,44.5008
5,22,3,506,500,42.4555
5,22,2,507,100,27.6968
5,22,0,508,300,31.6989
5,23,22,509,700,6.72321
5,23,21,510,1100,22.1648
5,23,20,511,500,16.5156
5,23,19,512,400,29.4941
5,23,18,513,100,37.9564
5,23,16,514,300,46.0251
5,23,15,515,300,37.3607
5,23,14,516,400,33.6064
5,23,13,517,400,19.0396
5,23,12,518,700,16.7873
5,23,11,519,500,19.8056
5,23,10,520,600,33.9622
5,23,9,521,800,47.2821
5,23,8,522,200,53.9681
5,23,7,523,200,42.7536
5,23,6,524,100,36.2129
5,23,5,525,100,52.9681
5,23,3,526,200,49.1787
5,23,0,527,100,27.8077
