RecoverCase,VulLink,ID,Tail,Head,T0,Flow,Cap,Alpha,Beta,Cost
0,11,41,13,22,4,8364.32,4924.79,0.15,4,8.99256
0,11,42,14,9,6,23175.8,13512,0.15,4,13.7894
0,11,43,14,13,5,9054.6,5127.53,0.15,4,12.293
0,11,44,14,18,3,18913.7,14564.8,0.15,4,4.27968
0,11,45,14,21,3,18353.8,9599.18,0.15,4,9.0142
0,11,46,15,7,5,8413.32,5045.82,0.15,4,10.797
0,11,47,15,9,4,11104.7,4854.92,0.15,4,20.423
0,11,48,15,16,2,11541.6,5229.91,0.15,4,9.11545
0,11,49,15,17,3,15464.9,19679.9,0.15,4,3.1716
0,11,50,16,9,8,8100,4993.51,0.15,4,16.308
0,11,51,16,15,2,11592.1,5229.91,0.15,4,9.24092
0,11,52,16,18,2,9901.94,4823.95,0.15,4,7.32588
0,11,53,17,6,2,15810.4,23403.5,0.15,4,2.06249
0,11,54,17,15,3,15577.1,19679.9,0.15,4,3.17663
0,11,55,17,19,4,19156.5,23403.5,0.15,4,4.26934
0,11,56,18,14,3,19064.6,14564.8,0.15,4,4.32102
0,11,57,18,16,2,9952.49,4823.95,0.15,4,7.43547
0,11,58,18,19,4,8656.42,5002.61,0.15,4,9.37922
0,11,59,19,17,4,19071.5,23403.5,0.15,4,4.26459
0,11,60,19,18,4,8857.89,5002.61,0.15,4,9.89775
0,11,61,19,20,6,6307.01,5059.91,0.15,4,8.17253
0,11,62,19,21,5,7000,5075.7,0.15,4,7.71313
0,11,63,20,19,6,6323.43,5059.91,0.15,4,8.19524
0,11,64,20,21,2,8447.43,5229.91,0.15,4,4.04194
0,11,65,20,23,3,10268.8,4885.36,0.15,4,11.7841
0,11,66,21,14,3,18260,9599.18,0.15,4,8.89218
0,11,67,21,19,5,7000,5075.7,0.15,4,7.71313
0,11,68,21,20,2,8503.31,5229.91,0.15,4,4.09651
0,11,69,21,22,4,9629.79,5000,0.15,4,12.2554
0,11,70,22,13,4,8329.59,4924.79,0.15,4,8.91015
0,11,71,22,21,4,9591.87,5000,0.15,4,12.1261
0,11,72,22,23,2,7914.79,5078.51,0.15,4,3.76984
0,11,73,23,12,4,11083.6,5091.26,0.15,4,17.4762
0,11,74,23,20,3,10229.3,4885.36,0.15,4,11.6499
0,11,75,23,22,2,7842.13,5078.51,0.15,4,3.70574
1,22,0,0,1,6,13234.8,25900.2,0.15,4,6.06136
1,22,1,0,2,4,9707.12,23403.5,0.15,4,4.01776
1,22,2,1,0,6,6800.18,25900.2,0.15,4,6.00428
1,22,3,1,5,5,12570.2,4958.18,0.15,4,35.9838
1,22,4,2,0,4,16141.7,23403.5,0.15,4,4.13578
1,22,5,2,3,4,14393.5,17110.5,0.15,4,4.30045
1,22,6,2,11,4,14523.7,23403.5,0.15,4,4.08899
1,22,7,3,2,4,20143,17110.5,0.15,4,5.15238
1,22,8,3,4,2,16956.8,17782.8,0.15,4,2.24803
1,22,9,3,10,6,4002.46,4908.83,0.15,4,6.39778
1,22,10,4,3,2,20999,17782.8,0.15,4,2.58333
1,22,11,4,5,4,3.0025e-10,1e-10,0.15,4,52.7624
1,22,12,4,8,5,20054.3,10000,0.15,4,17.1309
1,22,13,5,1,5,6135.58,4958.18,0.15,4,6.7587
1,22,14,5,4,4,8428.45,4948,0.15,4,9.05156
1,22,15,5,7,2,12504.5,4898.59,0.15,4,14.7379
1,22,16,6,7,3,14073.5,7841.81,0.15,4,7.66826
1,22,17,6,17,2,15128.3,23403.5,0.15,4,2.05238
1,22,18,7,5,2,14498.3,4898.59,0.15,4,25.0203
1,22,19,7,6,3,13658.1,7841.81,0.15,4,7.14099
1,22,20,7,8,10,8979.51,5050.19,0.15,4,24.9924
1,22,21,7,15,5,9030.63,5045.82,0.15,4,12.6949
1,22,22,8,4,5,15668.1,10000,0.15,4,9.51982
1,22,23,8,7,10,10526,5050.19,0.15,4,38.3085
1,22,24,8,9,3,24408.3,13915.8,0.15,4,7.25923
1,22,25,9,8,3,21668.5,13915.8,0.15,4,5.64545
1,22,26,9,10,5,16165.8,10000,0.15,4,10.1221
1,22,27,9,14,6,24784.4,13512,0.15,4,16.1878
1,22,28,9,15,4,13875,4854.92,0.15,4,44.0269
1,22,29,9,16,8,12739.9,4993.51,0.15,4,58.8419
1,22,30,10,3,6,5809.75,4908.83,0.15,4,7.76588
1,22,31,10,9,5,21418.9,10000,0.15,4,20.7853
1,22,32,10,11,6,9144.39,4908.83,0.15,4,16.8381
1,22,33,10,13,4,3.27305e-10,1e-10,0.15,4,72.859
1,22,34,11,2,4,15208.8,23403.5,0.15,4,4.10701
1,22,35,11,10,6,8503.31,4908.83,0.15,4,14.1037
1,22,36,11,12,3,18092.5,25900.2,0.15,4,3.10715
1,22,37,12,11,3,18236.5,25900.2,0.15,4,3.1106
1,22,38,12,23,4,12764.2,5091.26,0.15,4,27.7046
1,22,39,13,10,4,7801.52,4876.51,0.15,4,7.93035
1,22,40,13,14,5,10055.8,5127.53,0.15,4,16.0942
1,22,41,13,22,4,7163.58,4924.79,0.15,4,6.68609
1,22,42,14,9,6,22094.2,13512,0.15,4,12.4339
1,22,43,14,13,5,11658.6,5127.53,0.15,4,25.0452
1,22,44,14,18,3,3.84808e-10,1e-10,0.15,4,101.671
1,22,45,14,21,3,18147.6,9599.18,0.15,4,8.74843
1,22,46,15,7,5,9062.55,5045.82,0.15,4,12.8043
1,22,47,15,9,4,12927,4854.92,0.15,4,34.159
1,22,48,15,16,2,14660.5,5229.91,0.15,4,20.5241
1,22,49,15,17,3,18495,19679.9,0.15,4,3.35103
1,22,50,16,9,8,8285.2,4993.51,0.15,4,17.0943
1,22,51,16,15,2,11096.6,5229.91,0.15,4,8.08007
1,22,52,16,18,2,11607.5,4823.95,0.15,4,12.0569
1,22,53,17,6,2,15543.7,23403.5,0.15,4,2.05837
1,22,54,17,15,3,21142.9,19679.9,0.15,4,3.59948
1,22,55,17,19,4,21983.7,23403.5,0.15,4,4.46712
1,22,56,18,14,3,16960.1,14564.8,0.15,4,3.82739
1,22,57,18,16,2,3588.94,4823.95,0.15,4,2.09191
1,22,58,18,19,4,3466.96,5002.61,0.15,4,4.13841
1,22,59,19,17,4,24946.9,23403.5,0.15,4,4.77463
1,22,60,19,18,4,12408.5,5002.61,0.15,4,26.7113
1,22,61,19,20,6,6622.56,5059.91,0.15,4,8.64104
1,22,62,19,21,5,7582.5,5075.7,0.15,4,8.73533
1,22,63,20,19,6,12259.4,5059.91,0.15,4,37.0137
1,22,64,20,21,2,3982.87,5229.91,0.15,4,2.10091
1,22,65,20,23,3,11702.2,4885.36,0.15,4,17.8151
1,22,66,21,14,3,3.59911e-10,1e-10,0.15,4,78.508
1,22,67,21,19,5,13750.4,5075.7,0.15,4,45.3962
1,22,68,21,20,2,11384.6,5229.91,0.15,4,8.73622
1,22,69,21,22,4,11884.3,5000,0.15,4,23.1497
1,22,70,22,13,4,13362.3,4924.79,0.15,4,36.5184
1,22,71,22,21,4,7306.35,5000,0.15,4,6.73573
1,22,72,22,23,2,8148.02,5078.51,0.15,4,3.98786
1,22,73,23,12,4,12808.3,5091.26,0.15,4,28.0333
1,22,74,23,20,3,9937.39,4885.36,0.15,4,10.704
1,22,75,23,22,2,9768.84,5078.51,0.15,4,6.10723
1,44,0,0,1,6,11875.4,25900.2,0.15,4,6.03978
1,44,1,0,2,4,9860.22,23403.5,0.15,4,4.0189
1,44,2,1,0,6,6255.82,25900.2,0.15,4,6.00306
1,44,3,1,5,5,10990.4,4958.18,0.15,4,23.1061
1,44,4,2,0,4,15479.8,23403.5,0.15,4,4.11484
1,44,5,2,3,4,14415.4,17110.5,0.15,4,4.30227
1,44,6,2,11,4,14641.7,23403.5,0.15,4,4.09192
1,44,7,3,2,4,19914.8,17110.5,0.15,4,5.10103
1,44,8,3,4,2,16658.3,17782.8,0.15,4,2.23102
1,44,9,3,10,6,3928.14,4908.83,0.15,4,6.36905
1,44,10,4,3,2,20496.1,17782.8,0.15,4,2.52943
1,44,11,4,5,4,3.58588e-10,1e-10,0.15,4,103.206
1,44,12,4,8,5,19713.2,10000,0.15,4,16.3264
1,44,13,5,1,5,5370.83,4958.18,0.15,4,6.03262
1,44,14,5,4,4,8113.76,4948,0.15,4,8.33833
1,44,15,5,7,2,11876.1,4898.59,0.15,4,12.3643
1,44,16,6,7,3,14154.6,7841.81,0.15,4,7.77681
1,44,17,6,17,2,14672.1,23403.5,0.15,4,2.04634
1,44,18,7,5,2,14370.3,4898.59,0.15,4,24.218
1,44,19,7,6,3,12413.6,7841.81,0.15,4,5.82581
1,44,20,7,8,10,8793.94,5050.19,0.15,4,23.7909
1,44,21,7,15,5,8568.06,5045.82,0.15,4,11.2354
1,44,22,8,4,5,15437.3,10000,0.15,4,9.25938
1,44,23,8,7,10,9064.57,5050.19,0.15,4,25.5686
1,44,24,8,9,3,24900,13915.8,0.15,4,7.61298
1,44,25,9,8,3,20994.7,13915.8,0.15,4,5.33144
1,44,26,9,10,5,15759.4,10000,0.15,4,9.62614
1,44,27,9,14,6,28510.5,13512,0.15,4,23.8396
1,44,28,9,15,4,12326.8,4854.92,0.15,4,28.9359
1,44,29,9,16,8,8722.32,4993.51,0.15,4,19.1708
1,44,30,10,3,6,5689.73,4908.83,0.15,4,7.62442
1,44,31,10,9,5,21212.2,10000,0.15,4,20.1845
1,44,32,10,11,6,9113.06,4908.83,0.15,4,16.6903
1,44,33,10,13,4,3.20423e-10,1e-10,0.15,4,67.2482
1,44,34,11,2,4,14761.9,23403.5,0.15,4,4.09497
1,44,35,11,10,6,8476.98,4908.83,0.15,4,14.0038
1,44,36,11,12,3,17940.8,25900.2,0.15,4,3.1036
1,44,37,12,11,3,17524.9,25900.2,0.15,4,3.09432
1,44,38,12,23,4,13066,5091.26,0.15,4,30.0266
1,44,39,13,10,4,7950.42,4876.51,0.15,4,8.23913
1,44,40,13,14,5,10642.6,5127.53,0.15,4,18.9194
1,44,41,13,22,4,4700.95,4924.79,0.15,4,4.49813
1,44,42,14,9,6,18912.9,13512,0.15,4,9.45461
1,44,43,14,13,5,10772.8,5127.53,0.15,4,19.6129
1,44,44,14,18,3,15003.7,14564.8,0.15,4,3.50676
1,44,45,14,21,3,16331.7,9599.18,0.15,4,6.77052
1,44,46,15,7,5,9050.65,5045.82,0.15,4,12.7634
1,44,47,15,9,4,12848,4854.92,0.15,4,33.4287
1,44,48,15,16,2,14491.5,5229.91,0.15,4,19.6846
1,44,49,15,17,3,16094.7,19679.9,0.15,4,3.2013
1,44,50,16,9,8,8340.61,4993.51,0.15,4,17.3401
1,44,51,16,15,2,12043.2,5229.91,0.15,4,10.4354
1,44,52,16,18,2,10630.7,4823.95,0.15,4,9.07554
1,44,53,17,6,2,16413,23403.5,0.15,4,2.07257
1,44,54,17,15,3,19546.8,19679.9,0.15,4,3.43795
1,44,55,17,19,4,19661.3,23403.5,0.15,4,4.29887
1,44,56,18,14,3,21768,14564.8,0.15,4,5.2453
1,44,57,18,16,2,7800.7,4823.95,0.15,4,4.05137
1,44,58,18,19,4,8582.81,5002.61,0.15,4,9.19857
1,44,59,19,17,4,24754.4,23403.5,0.15,4,4.751
1,44,60,19,18,4,12517.1,5002.61,0.15,4,27.5166
1,44,61,19,20,6,7140.76,5059.91,0.15,4,9.56983
1,44,62,19,21,5,7118.83,5075.7,0.15,4,7.9021
1,44,63,20,19,6,10801.2,5059.91,0.15,4,24.6877
1,44,64,20,21,2,5311.83,5229.91,0.15,4,2.31924
1,44,65,20,23,3,10666.5,4885.36,0.15,4,13.2261
1,44,66,21,14,3,3.418e-10,1e-10,0.15,4,64.4184
1,44,67,21,19,5,12385.8,5075.7,0.15,4,31.5932
1,44,68,21,20,2,10637.4,5229.91,0.15,4,7.13427
1,44,69,21,22,4,10837.8,5000,0.15,4,17.2446
1,44,70,22,13,4,12521.2,4924.79,0.15,4,29.0718
1,44,71,22,21,4,5098.58,5000,0.15,4,4.64874
1,44,72,22,23,2,7561.12,5078.51,0.15,4,3.47408
1,44,73,23,12,4,12550,5091.26,0.15,4,26.153
1,44,74,23,20,3,9001.38,4885.36,0.15,4,8.18636
1,44,75,23,22,2,9642.15,5078.51,0.15,4,5.89827
1,66,0,0,1,6,10566.3,25900.2,0.15,4,6.02493
1,66,1,0,2,4,7758.67,23403.5,0.15,4,4.00725
1,66,2,1,0,6,4515.46,25900.2,0.15,4,6.00083
1,66,3,1,5,5,10454.7,4958.18,0.15,4,19.8259
1,66,4,2,0,4,13809.5,23403.5,0.15,4,4.07273
1,66,5,2,3,4,11525.7,17110.5,0.15,4,4.12353
1,66,6,2,11,4,12303.9,23403.5,0.15,4,4.04584
1,66,7,3,2,4,18854.9,17110.5,0.15,4,4.8847
1,66,8,3,4,2,15248.5,17782.8,0.15,4,2.16219
1,66,9,3,10,6,3364.58,4908.83,0.15,4,6.19863
1,66,10,4,3,2,20152.4,17782.8,0.15,4,2.4948
1,66,11,4,5,4,3.48443e-10,1e-10,0.15,4,92.4463
1,66,12,4,8,5,18347.7,10000,0.15,4,13.4994
1,66,13,5,1,5,4403.89,4958.18,0.15,4,5.46678
1,66,14,5,4,4,7608.21,4948,0.15,4,7.35401
1,66,15,5,7,2,11948.4,4898.59,0.15,4,12.6189
1,66,16,6,7,3,12418.5,7841.81,0.15,4,5.83026
1,66,17,6,17,2,16348.2,23403.5,0.15,4,2.07143
1,66,18,7,5,2,13505.8,4898.59,0.15,4,19.3348
1,66,19,7,6,3,12855.2,7841.81,0.15,4,6.24989
1,66,20,7,8,10,7494.7,5050.19,0.15,4,17.2757
1,66,21,7,15,5,8044.93,5045.82,0.15,4,9.84643
1,66,22,8,4,5,15643.4,10000,0.15,4,9.49142
1,66,23,8,7,10,9034.49,5050.19,0.15,4,25.3629
1,66,24,8,9,3,23114.1,13915.8,0.15,4,6.42523
1,66,25,9,8,3,22049.6,13915.8,0.15,4,5.8365
1,66,26,9,10,5,16262.3,10000,0.15,4,10.2455
1,66,27,9,14,6,28214.4,13512,0.15,4,23.1098
1,66,28,9,15,4,12293.3,4854.92,0.15,4,28.6656
1,66,29,9,16,8,8851.7,4993.51,0.15,4,19.8485
1,66,30,10,3,6,5889.88,4908.83,0.15,4,7.86534
1,66,31,10,9,5,20110.3,10000,0.15,4,17.267
1,66,32,10,11,6,9011.73,4908.83,0.15,4,16.2227
1,66,33,10,13,4,3.1529e-10,1e-10,0.15,4,63.2918
1,66,34,11,2,4,11025.5,23403.5,0.15,4,4.02956
1,66,35,11,10,6,8082.46,4908.83,0.15,4,12.6146
1,66,36,11,12,3,15928.9,25900.2,0.15,4,3.06438
1,66,37,12,11,3,13821.2,25900.2,0.15,4,3.03649
1,66,38,12,23,4,13350.5,5091.26,0.15,4,32.3688
1,66,39,13,10,4,7402.64,4876.51,0.15,4,7.18613
1,66,40,13,14,5,7094.01,5127.53,0.15,4,7.74787
1,66,41,13,22,4,5665.5,4924.79,0.15,4,5.05088
1,66,42,14,9,6,24772.5,13512,0.15,4,16.1682
1,66,43,14,13,5,10766.7,5127.53,0.15,4,19.58
1,66,44,14,18,3,18080,14564.8,0.15,4,4.06854
1,66,45,14,21,3,18495,9599.18,0.15,4,9.20148
1,66,46,15,7,5,8499.23,5045.82,0.15,4,11.0374
1,66,47,15,9,4,11472.2,4854.92,0.15,4,22.7072
1,66,48,15,16,2,11521,5229.91,0.15,4,9.0649
1,66,49,15,17,3,16135.8,19679.9,0.15,4,3.20337
1,66,50,16,9,8,8102.06,4993.51,0.15,4,16.3165
1,66,51,16,15,2,11723.4,5229.91,0.15,4,9.57459
1,66,52,16,18,2,10247.6,4823.95,0.15,4,8.10943
1,66,53,17,6,2,15911.4,23403.5,0.15,4,2.0641
1,66,54,17,15,3,15566.6,19679.9,0.15,4,3.17615
1,66,55,17,19,4,20773.2,23403.5,0.15,4,4.37243
1,66,56,18,14,3,18803.8,14564.8,0.15,4,4.25022
1,66,57,18,16,2,9700.36,4823.95,0.15,4,6.90526
1,66,58,18,19,4,8638.56,5002.61,0.15,4,9.33495
1,66,59,19,17,4,19667.3,23403.5,0.15,4,4.29923
1,66,60,19,18,4,8815.2,5002.61,0.15,4,9.78488
1,66,61,19,20,6,6656.2,5059.91,0.15,4,8.69511
1,66,62,19,21,5,7499.11,5075.7,0.15,4,8.5737
1,66,63,20,19,6,5959.94,5059.91,0.15,4,7.73235
1,66,64,20,21,2,9229.43,5229.91,0.15,4,4.90967
1,66,65,20,23,3,10684.3,4885.36,0.15,4,13.2946
1,66,66,21,14,3,17901.9,9599.18,0.15,4,8.44347
1,66,67,21,19,5,7166.13,5075.7,0.15,4,7.98
1,66,68,21,20,2,8992.37,5229.91,0.15,4,4.62205
1,66,69,21,22,4,10432.8,5000,0.15,4,15.3729
1,66,70,22,13,4,9395.47,4924.79,0.15,4,11.9483
1,66,71,22,21,4,9269.66,5000,0.15,4,11.088
1,66,72,22,23,2,6823.38,5078.51,0.15,4,2.97763
1,66,73,23,12,4,11142.9,5091.26,0.15,4,17.7669
1,66,74,23,20,3,10225.1,4885.36,0.15,4,11.6356
1,66,75,23,22,2,9390.22,5078.51,0.15,4,5.50655
1,11,0,0,1,6,4841.64,25900.2,0.15,4,6.0011
1,11,1,0,2,4,7631.47,23403.5,0.15,4,4.00678
1,11,2,1,0,6,4401.78,25900.2,0.15,4,6.00075
1,11,3,1,5,5,6440.56,4958.18,0.15,4,7.13534
1,11,4,2,0,4,8071.34,23403.5,0.15,4,4.00849
1,11,5,2,3,4,14883.3,17110.5,0.15,4,4.34348
1,11,6,2,11,4,12396.2,23403.5,0.15,4,4.04723
1,11,7,3,2,4,16265.8,17110.5,0.15,4,4.49001
1,11,8,3,4,2,19883.6,17782.8,0.15,4,2.46892
1,11,9,3,10,6,3300,4908.83,0.15,4,6.18382
1,11,10,4,3,2,18410.5,17782.8,0.15,4,2.34466
1,11,11,4,5,4,8898.47,4948,0.15,4,10.2762
1,11,12,4,8,5,17168.3,10000,0.15,4,11.5158
1,11,13,5,1,5,6000.69,4958.18,0.15,4,6.60908
1,11,14,5,4,4,8577.36,4948,0.15,4,9.41812
1,11,15,5,7,2,13660.5,4898.59,0.15,4,20.1429
1,11,16,6,7,3,12551.3,7841.81,0.15,4,5.95327
1,11,17,6,17,2,17014.6,23403.5,0.15,4,2.08381
1,11,18,7,5,2,12899.6,4898.59,0.15,4,16.4257
1,11,19,7,6,3,13804,7841.81,0.15,4,7.32076
1,11,20,7,8,10,7138.79,5050.19,0.15,4,15.989
1,11,21,7,15,5,8841.42,5045.82,0.15,4,12.07
1,11,22,8,4,5,16016.3,10000,0.15,4,9.93527
1,11,23,8,7,10,7884.85,5050.19,0.15,4,18.9132
1,11,24,8,9,3,21939.1,13915.8,0.15,4,5.78007
1,11,25,9,8,3,21633.2,13915.8,0.15,4,5.62821
1,11,26,9,10,5,16382.2,10000,0.15,4,10.4019
1,11,27,9,14,6,27486.8,13512,0.15,4,21.412
1,11,28,9,15,4,11911,4854.92,0.15,4,25.7382
1,11,29,9,16,8,8386.82,4993.51,0.15,4,17.5488
1,11,30,10,3,6,6255.62,4908.83,0.15,4,8.37362
1,11,31,10,9,5,19708.1,10000,0.15,4,16.3147
1,11,32,10,11,6,9001.44,4908.83,0.15,4,16.176
1,11,33,10,13,4,3.11477e-10,1e-10,0.15,4,60.4747
1,11,34,11,2,4,11453.5,23403.5,0.15,4,4.03442
1,11,35,11,10,6,7879.9,4908.83,0.15,4,11.9761
1,11,36,11,12,3,16000.1,25900.2,0.15,4,3.06554
1,11,37,12,11,3,14035.9,25900.2,0.15,4,3.03881
1,11,38,12,23,4,13170,5091.26,0.15,4,30.8655
1,11,39,13,10,4,7503.13,4876.51,0.15,4,7.36267
1,11,40,13,14,5,7066.44,5127.53,0.15,4,7.7054
1,11,41,13,22,4,5437.43,4924.79,0.15,4,4.89161
1,11,42,14,9,6,24561.8,13512,0.15,4,15.8266
1,11,43,14,13,5,10712.6,5127.53,0.15,4,19.2893
1,11,44,14,18,3,17194.4,14564.8,0.15,4,3.87408
1,11,45,14,21,3,18310.6,9599.18,0.15,4,8.95774
1,11,46,15,7,5,8587.03,5045.82,0.15,4,11.2908
1,11,47,15,9,4,11390.9,4854.92,0.15,4,22.1828
1,11,48,15,16,2,11538.5,5229.91,0.15,4,9.10786
1,11,49,15,17,3,16874.2,19679.9,0.15,4,3.24323
1,11,50,16,9,8,8100,4993.51,0.15,4,16.308
1,11,51,16,15,2,11366.2,5229.91,0.15,4,8.69277
1,11,52,16,18,2,10194.5,4823.95,0.15,4,7.98367
1,11,53,17,6,2,15762,23403.5,0.15,4,2.06172
1,11,54,17,15,3,16272,19679.9,0.15,4,3.21032
1,11,55,17,19,4,21409,23403.5,0.15,4,4.42016
1,11,56,18,14,3,18183.1,14564.8,0.15,4,4.09314
1,11,57,18,16,2,9735.36,4823.95,0.15,4,6.97644
1,11,58,18,19,4,8285.34,5002.61,0.15,4,8.51447
1,11,59,19,17,4,19454.1,23403.5,0.15,4,4.28647
1,11,60,19,18,4,8814.95,5002.61,0.15,4,9.78421
1,11,61,19,20,6,6874.18,5059.91,0.15,4,9.06588
1,11,62,19,21,5,7573.15,5075.7,0.15,4,8.71693
1,11,63,20,19,6,5922.08,5059.91,0.15,4,7.68876
1,11,64,20,21,2,9083.66,5229.91,0.15,4,4.73016
1,11,65,20,23,3,10690.1,4885.36,0.15,4,13.3171
1,11,66,21,14,3,17943,9599.18,0.15,4,8.49364
1,11,67,21,19,5,7000,5075.7,0.15,4,7.71313
1,11,68,21,20,2,8810.97,5229.91,0.15,4,4.41679
1,11,69,21,22,4,10310.9,5000,0.15,4,14.8508
1,11,70,22,13,4,9294.38,4924.79,0.15,4,11.6117
1,11,71,22,21,4,9097.58,5000,0.15,4,10.5762
1,11,72,22,23,2,6638.45,5078.51,0.15,4,2.87588
1,11,73,23,12,4,11105.8,5091.26,0.15,4,17.5848
1,11,74,23,20,3,10010.7,4885.36,0.15,4,10.9339
1,11,75,23,22,2,9282.05,5078.51,0.15,4,5.34774
1,33,0,0,1,6,4634.57,25900.2,0.15,4,6.00092
1,33,1,0,2,4,8202.8,23403.5,0.15,4,4.00905
1,33,2,1,0,6,4602.8,25900.2,0.15,4,6.0009
1,33,3,1,5,5,6101.26,4958.18,0.15,4,6.71969
1,33,4,2,0,4,8234.57,23403.5,0.15,4,4.0092
1,33,5,2,3,4,14029.6,17110.5,0.15,4,4.27119
1,33,6,2,11,4,10146.9,23403.5,0.15,4,4.0212
1,33,7,3,2,4,14077.4,17110.5,0.15,4,4.27491
1,33,8,3,4,2,18029.6,17782.8,0.15,4,2.31701
1,33,9,3,10,6,5200,4908.83,0.15,4,7.1333
1,33,10,4,3,2,18077.4,17782.8,0.15,4,2.32038
1,33,11,4,5,4,8706.39,4948,0.15,4,9.75158
1,33,12,4,8,5,15831.5,10000,0.15,4,9.71136
1,33,13,5,1,5,6069.49,4958.18,0.15,4,6.68415
1,33,14,5,4,4,8754.26,4948,0.15,4,9.87911
1,33,15,5,7,2,12541,4898.59,0.15,4,14.8873
1,33,16,6,7,3,12110.4,7841.81,0.15,4,5.55964
1,33,17,6,17,2,15907.7,23403.5,0.15,4,2.06404
1,33,18,7,5,2,12557.1,4898.59,0.15,4,14.9536
1,33,19,7,6,3,12207.7,7841.81,0.15,4,5.64287
1,33,20,7,8,10,6866.65,5050.19,0.15,4,15.1267
1,33,21,7,15,5,8325.6,5045.82,0.15,4,10.559
1,33,22,8,4,5,15831.4,10000,0.15,4,9.71133
1,33,23,8,7,10,6892.3,5050.19,0.15,4,15.2037
1,33,24,8,9,3,21741.2,13915.8,0.15,4,5.68112
1,33,25,9,8,3,21866.8,13915.8,0.15,4,5.74363
1,33,26,9,10,5,17758.4,10000,0.15,4,12.4589
1,33,27,9,14,6,23075.2,13512,0.15,4,13.655
1,33,28,9,15,4,11029.7,4854.92,0.15,4,19.9835
1,33,29,9,16,8,8100,4993.51,0.15,4,16.308
1,33,30,10,3,6,5300,4908.83,0.15,4,7.22302
1,33,31,10,9,5,17608.3,10000,0.15,4,12.2099
1,33,32,10,11,6,8327.95,4908.83,0.15,4,13.4556
1,33,33,10,13,4,9790.44,4876.51,0.15,4,13.7482
1,33,34,11,2,4,10130.9,23403.5,0.15,4,4.02107
1,33,35,11,10,6,8356.15,4908.83,0.15,4,13.5571
1,33,36,11,12,3,12468.4,25900.2,0.15,4,3.02417
1,33,37,12,11,3,12580.5,25900.2,0.15,4,3.02505
1,33,38,12,23,4,11071.4,5091.26,0.15,4,17.4173
1,33,39,13,10,4,9812.21,4876.51,0.15,4,13.8352
1,33,40,13,14,5,8998.1,5127.53,0.15,4,12.1127
1,33,41,13,22,4,8364.32,4924.79,0.15,4,8.99256
1,33,42,14,9,6,23175.8,13512,0.15,4,13.7894
1,33,43,14,13,5,9054.6,5127.53,0.15,4,12.293
1,33,44,14,18,3,18913.7,14564.8,0.15,4,4.27968
1,33,45,14,21,3,18353.8,9599.18,0.15,4,9.0142
1,33,46,15,7,5,8413.32,5045.82,0.15,4,10.797
1,33,47,15,9,4,11104.7,4854.92,0.15,4,20.423
1,33,48,15,16,2,11541.6,5229.91,0.15,4,9.11545
1,33,49,15,17,3,15464.9,19679.9,0.15,4,3.1716
1,33,50,16,9,8,8100,4993.51,0.15,4,16.308
1,33,51,16,15,2,11592.1,5229.91,0.15,4,9.24092
1,33,52,16,18,2,9901.94,4823.95,0.15,4,7.32588
1,33,53,17,6,2,15810.4,23403.5,0.15,4,2.06249
1,33,54,17,15,3,15577.1,19679.9,0.15,4,3.17663
1,33,55,17,19,4,19156.5,23403.5,0.15,4,4.26934
1,33,56,18,14,3,19064.6,14564.8,0.15,4,4.32102
1,33,57,18,16,2,9952.49,4823.95,0.15,4,7.43547
1,33,58,18,19,4,8656.42,5002.61,0.15,4,9.37922
1,33,59,19,17,4,19071.5,23403.5,0.15,4,4.26459
1,33,60,19,18,4,8857.89,5002.61,0.15,4,9.89775
1,33,61,19,20,6,6307.01,5059.91,0.15,4,8.17253
1,33,62,19,21,5,7000,5075.7,0.15,4,7.71313
1,33,63,20,19,6,6323.43,5059.91,0.15,4,8.19524
1,33,64,20,21,2,8447.43,5229.91,0.15,4,4.04194
1,33,65,20,23,3,10268.8,4885.36,0.15,4,11.7841
1,33,66,21,14,3,18260,9599.18,0.15,4,8.89218
1,33,67,21,19,5,7000,5075.7,0.15,4,7.71313
1,33,68,21,20,2,8503.31,5229.91,0.15,4,4.09651
1,33,69,21,22,4,9629.79,5000,0.15,4,12.2554
1,33,70,22,13,4,8329.59,4924.79,0.15,4,8.91015
1,33,71,22,21,4,9591.87,5000,0.15,4,12.1261
1,33,72,22,23,2,7914.79,5078.51,0.15,4,3.76984
1,33,73,23,12,4,11083.6,5091.26,0.15,4,17.4762
1,33,74,23,20,3,10229.3,4885.36,0.15,4,11.6499
1,33,75,23,22,2,7842.13,5078.51,0.15,4,3.70574
2,22,0,0,1,6,13234.8,25900.2,0.15,4,6.06136
2,22,1,0,2,4,9707.12,23403.5,0.15,4,4.01776
2,22,2,1,0,6,6800.18,25900.2,0.15,4,6.00428
2,22,3,1,5,5,12570.2,4958.18,0.15,4,35.9838
2,22,4,2,0,4,16141.7,23403.5,0.15,4,4.13578
2,22,5,2,3,4,14393.5,17110.5,0.15,4,4.30045
2,22,6,2,11,4,14523.7,23403.5,0.15,4,4.08899
2,22,7,3,2,4,20143,17110.5,0.15,4,5.15238
2,22,8,3,4,2,16956.8,17782.8,0.15,4,2.24803
2,22,9,3,10,6,4002.46,4908.83,0.15,4,6.39778
2,22,10,4,3,2,20999,17782.8,0.15,4,2.58333
2,22,11,4,5,4,3.0025e-10,1e-10,0.15,4,52.7624
2,22,12,4,8,5,20054.3,10000,0.15,4,17.1309
