RecoverCase,VulLink,Origin,Dest,ODIndex,Demand,UECost
-1,66,18,12,409,300,43.484
-1,66,18,11,410,300,40.4252
-1,66,18,10,411,400,26.7191
-1,66,18,9,412,1800,14.3108
-1,66,18,8,413,400,19.562
-1,66,18,7,414,700,22.8693
-1,66,18,6,415,400,15.3252
-1,66,18,5,416,200,39.0309
-1,66,18,4,417,100,29.4257
-1,66,18,3,418,200,31.844
-1,66,18,1,419,100,46.3512
-1,66,18,0,420,300,40.3828
-1,66,19,23,421,400,21.4299
-1,66,19,22,422,700,22.5525
-1,66,19,21,423,2400,7.48571
-1,66,19,20,424,1200,8.48656
-1,66,19,18,425,1200,23.893
-1,66,19,17,426,400,4.66364
-1,66,19,16,427,1700,25.3755
-1,66,19,15,428,1600,8.12171
-1,66,19,14,429,1100,29.1686
-1,66,19,13,430,500,38.411
-1,66,19,12,431,600,45.5019
-1,66,19,11,432,500,48.5994
-1,66,19,10,433,600,50.6121
-1,66,19,9,434,2500,38.2038
-1,66,19,8,435,600,35.182
-1,66,19,7,436,900,14.2749
-1,66,19,6,437,500,6.73071
-1,66,19,5,438,300,34.3489
-1,66,19,4,439,100,44.7532
-1,66,19,3,440,300,47.1714
-1,66,19,1,441,100,41.6692
-1,66,19,0,442,300,47.673
-1,66,20,23,443,500,12.9434
-1,66,20,22,444,700,16.9826
-1,66,20,21,445,1800,2.19166
-1,66,20,19,446,1200,22.9098
-1,66,20,18,447,400,46.8028
-1,66,20,17,448,100,27.5734
-1,66,20,16,449,600,48.2853
-1,66,20,15,450,600,31.0315
-1,66,20,14,451,800,52.0783
-1,66,20,13,452,400,42.6448
-1,66,20,12,453,600,37.0153
-1,66,20,11,454,300,40.1128
-1,66,20,10,455,400,55.3841
-1,66,20,9,456,1200,61.1136
-1,66,20,8,457,300,58.0918
-1,66,20,7,458,400,37.1846
-1,66,20,6,459,200,29.6405
-1,66,20,5,460,100,57.2586
-1,66,20,4,461,100,51.51
-1,66,20,3,462,200,48.9825
-1,66,20,0,463,100,48.228
-1,66,21,23,464,1100,19.554
-1,66,21,22,465,2100,15.0668
-1,66,21,20,466,1800,6.63713
-1,66,21,19,467,2400,29.4507
-1,66,21,18,468,1200,53.3437
-1,66,21,17,469,300,34.1143
-1,66,21,16,470,1700,54.8262
-1,66,21,15,471,1200,37.5724
-1,66,21,14,472,2600,58.6192
-1,66,21,13,473,1200,40.729
-1,66,21,12,474,1300,43.626
-1,66,21,11,475,700,46.7235
-1,66,21,10,476,1100,53.4684
-1,66,21,9,477,2600,67.6545
-1,66,21,8,478,700,64.6326
-1,66,21,7,479,500,43.7255
-1,66,21,6,480,500,36.1814
-1,66,21,5,481,200,63.7995
-1,66,21,4,482,200,58.1206
-1,66,21,3,483,400,55.5931
-1,66,21,2,484,100,50.8189
-1,66,21,1,485,100,60.842
-1,66,21,0,486,400,54.8387
-1,66,22,23,487,700,4.48721
-1,66,22,21,488,2100,6.36158
-1,66,22,20,489,700,12.4634
-1,66,22,19,490,700,35.3732
-1,66,22,18,491,300,47.491
-1,66,22,17,492,100,40.0368
-1,66,22,16,493,600,51.7539
-1,66,22,15,494,500,43.4949
-1,66,22,14,495,1000,43.8577
-1,66,22,13,496,1100,25.6622
-1,66,22,12,497,800,28.5591
-1,66,22,11,498,700,31.6567
-1,66,22,10,499,1300,38.4015
-1,66,22,9,500,1800,52.893
-1,66,22,8,501,500,54.9373
-1,66,22,7,502,300,49.648
-1,66,22,6,503,200,42.1039
-1,66,22,5,504,100,52.6589
-1,66,22,4,505,100,43.0538
-1,66,22,3,506,500,40.5263
-1,66,22,2,507,100,35.7521
-1,66,22,0,508,300,39.7718
-1,66,23,22,509,700,4.03924
-1,66,23,21,510,1100,10.1678
-1,66,23,20,511,500,7.97618
-1,66,23,19,512,400,30.886
-1,66,23,18,513,100,51.5302
-1,66,23,16,514,300,55.7931
-1,66,23,15,515,300,39.0077
-1,66,23,14,516,400,47.897
-1,66,23,13,517,400,29.7014
-1,66,23,12,518,700,24.0719
-1,66,23,11,519,500,27.1695
-1,66,23,10,520,600,42.4408
-1,66,23,9,521,800,56.9322
-1,66,23,8,522,200,50.4501
-1,66,23,7,523,200,45.1608
-1,66,23,6,524,100,37.6167
-1,66,23,5,525,100,48.1717
-1,66,23,3,526,200,36.0391
-1,66,23,0,527,100,35.2846
-1,5,0,23,0,100,44.4865
-1,5,0,22,1,300,50.1325
-1,5,0,21,2,400,65.0889
-1,5,0,20,3,100,59.9074
-1,5,0,19,4,300,66.5367
-1,5,0,18,5,300,76.7385
-1,5,0,17,6,100,62.2379
-1,5,0,16,7,400,74.5042
-1,5,0,15,8,500,64.3796
-1,5,0,14,9,500,76.2247
-1,5,0,13,10,300,61.9312
-1,5,0,12,11,500,11.0809
-1,5,0,11,12,200,8.03649
-1,5,0,10,13,500,50.0075
-1,5,0,9,14,1300,64.2513
-1,5,0,8,15,500,59.4368
-1,5,0,7,16,800,54.6159
-1,5,0,6,17,500,60.1725
-1,5,0,5,18,300,39.3012
-1,5,0,4,19,200,52.7273
-1,5,0,3,20,500,54.9727
-1,5,0,2,21,100,4.00256
-1,5,0,1,22,100,6.02006
-1,5,1,21,23,100,68.2298
-1,5,1,19,24,100,60.5167
-1,5,1,18,25,100,70.7184
-1,5,1,16,26,200,68.4842
-1,5,1,15,27,400,58.3596
-1,5,1,14,28,100,70.5968
-1,5,1,13,29,100,67.8091
-1,5,1,12,30,300,17.0827
-1,5,1,11,31,100,14.0383
-1,5,1,10,32,200,55.491
-1,5,1,9,33,600,58.2313
-1,5,1,8,34,200,53.4168
-1,5,1,7,35,400,48.5959
-1,5,1,6,36,200,54.1524
-1,5,1,5,37,400,33.2812
-1,5,1,4,38,100,46.7072
-1,5,1,3,39,200,48.9526
-1,5,1,2,40,100,10.0044
-1,5,1,0,41,100,6.00186
-1,5,2,22,42,100,46.13
-1,5,2,21,43,100,61.0864
-1,5,2,16,44,100,75.1917
-1,5,2,15,45,200,68.4037
-1,5,2,14,46,100,72.2222
-1,5,2,13,47,100,57.9286
-1,5,2,12,48,100,7.07831
-1,5,2,11,49,200,4.03393
-1,5,2,10,50,300,46.005
-1,5,2,9,51,300,60.4655
-1,5,2,8,52,100,63.4608
-1,5,2,7,53,200,58.6399
-1,5,2,6,54,100,64.1965
-1,5,2,5,55,300,43.3253
-1,5,2,4,56,100,56.7513
-1,5,2,3,57,200,57.9544
-1,5,2,1,58,100,10.0441
-1,5,2,0,59,100,4.02402
-1,5,3,23,60,200,32.0756
-1,5,3,22,61,500,28.2554
-1,5,3,21,62,400,35.6332
-1,5,3,20,63,200,40.3986
-1,5,3,19,64,300,34.4569
-1,5,3,18,65,200,30.1643
-1,5,3,17,66,100,30.1581
-1,5,3,16,67,500,28.2717
-1,5,3,15,68,800,32.2998
-1,5,3,14,69,500,25.911
-1,5,3,13,70,500,18.8565
-1,5,3,12,71,600,11.187
-1,5,3,11,72,600,8.14262
-1,5,3,10,73,1400,6.5384
-1,5,3,9,74,1200,13.5455
-1,5,3,8,75,700,8.73102
-1,5,3,7,76,700,22.5361
-1,5,3,6,77,400,28.0927
-1,5,3,5,78,400,7.27873
-1,5,3,4,79,500,2.02151
-1,5,3,2,80,200,4.10869
-1,5,3,1,81,200,14.1528
-1,5,3,0,82,500,8.13272
-1,5,4,22,83,100,30.5008
-1,5,4,21,84,200,33.6117
-1,5,4,20,85,100,38.3771
-1,5,4,19,86,100,32.4354
-1,5,4,18,87,100,28.1427
-1,5,4,16,88,200,26.2502
-1,5,4,15,89,500,30.2783
-1,5,4,14,90,200,23.8895
-1,5,4,13,91,100,21.1018
-1,5,4,12,92,200,13.4324
-1,5,4,11,93,200,10.388
-1,5,4,10,94,500,8.78375
-1,5,4,9,95,1000,11.524
-1,5,4,8,96,800,6.70951
-1,5,4,7,97,500,20.5146
-1,5,4,6,98,200,26.0712
-1,5,4,5,99,200,5.25722
-1,5,4,3,100,500,2.24535
-1,5,4,2,101,100,6.35404
-1,5,4,1,102,100,14.8526
-1,5,4,0,103,200,10.3781
-1,5,5,23,104,100,47.6201
-1,5,5,22,105,100,43.9268
-1,5,5,21,106,200,34.9486
-1,5,5,20,107,100,36.2252
-1,5,5,19,108,300,27.2355
-1,5,5,18,109,200,37.4372
-1,5,5,17,110,100,22.9367
-1,5,5,16,111,500,35.203
-1,5,5,15,112,900,25.0784
-1,5,5,14,113,200,37.3156
-1,5,5,13,114,100,34.5279
-1,5,5,12,115,200,26.6781
-1,5,5,11,116,200,23.6337
-1,5,5,10,117,400,22.2098
-1,5,5,9,118,800,24.9501
-1,5,5,8,119,400,20.1356
-1,5,5,7,120,800,15.3147
-1,5,5,6,121,400,20.8712
-1,5,5,4,122,200,13.4261
-1,5,5,3,123,400,15.6714
-1,5,5,2,124,300,19.5998
-1,5,5,1,125,400,9.59539
-1,5,5,0,126,300,15.5972
-1,5,6,23,127,100,26.7488
-1,5,6,22,128,200,26.4624
-1,5,6,21,129,500,14.0774
-1,5,6,20,130,200,15.354
-1,5,6,19,131,500,6.36424
-1,5,6,18,132,400,16.566
-1,5,6,17,133,200,2.06543
-1,5,6,16,134,1000,15.4003
-1,5,6,15,135,1400,5.27568
-1,5,6,14,136,500,20.7903
-1,5,6,13,137,200,33.7911
-1,5,6,12,138,400,42.9628
-1,5,6,11,139,700,42.1873
-1,5,6,10,140,500,39.1183
-1,5,6,9,141,1900,26.225
-1,5,6,8,142,600,22.0368
-1,5,6,7,143,1000,5.54858
-1,5,6,5,144,400,18.5536
-1,5,6,4,145,200,31.9797
-1,5,6,3,146,400,34.225
-1,5,6,2,147,100,38.1534
-1,5,6,1,148,200,28.149
-1,5,6,0,149,500,34.1509
-1,5,7,23,150,200,32.3054
-1,5,7,22,151,300,32.019
-1,5,7,21,152,500,19.6339
-1,5,7,20,153,400,20.9106
-1,5,7,19,154,900,11.9208
-1,5,7,18,155,700,22.1226
-1,5,7,17,156,300,7.62201
-1,5,7,16,157,1400,19.8883
-1,5,7,15,158,2200,9.76372
-1,5,7,14,159,600,26.3469
-1,5,7,13,160,400,39.3477
-1,5,7,12,161,600,39.6831
-1,5,7,11,162,600,36.6388
-1,5,7,10,163,800,34.196
-1,5,7,9,164,1600,21.3028
-1,5,7,8,165,800,16.4883
-1,5,7,6,166,1000,5.55658
-1,5,7,5,167,800,13.005
-1,5,7,4,168,500,26.4311
-1,5,7,3,169,700,28.6764
-1,5,7,2,170,200,32.6048
-1,5,7,1,171,400,22.6004
-1,5,7,0,172,800,28.6023
-1,5,8,23,173,200,43.0625
-1,5,8,22,174,500,39.2873
-1,5,8,21,175,700,26.9022
-1,5,8,20,176,300,31.6676
-1,5,8,19,177,600,25.7259
-1,5,8,18,178,400,21.4332
-1,5,8,17,179,200,21.4271
-1,5,8,16,180,900,19.5407
-1,5,8,15,181,1400,23.5688
-1,5,8,14,182,900,17.18
-1,5,8,13,183,600,30.0258
-1,5,8,12,184,600,23.4695
-1,5,8,11,185,600,20.4251
-1,5,8,10,186,1400,17.7077
-1,5,8,9,187,2800,4.81451
-1,5,8,7,188,800,13.8051
-1,5,8,6,189,600,19.3617
-1,5,8,5,190,400,15.2943
-1,5,8,4,191,800,10.0371
-1,5,8,3,192,700,12.2825
-1,5,8,2,193,100,16.3912
-1,5,8,1,194,200,24.8897
-1,5,8,0,195,500,20.4152
-1,5,9,23,196,800,38.2479
-1,5,9,22,197,1800,34.4728
-1,5,9,21,198,2600,22.0877
-1,5,9,20,199,1200,26.8531
-1,5,9,19,200,2500,26.6212
-1,5,9,18,201,1800,16.6187
-1,5,9,17,202,700,22.3224
-1,5,9,16,203,3900,14.7262
-1,5,9,15,204,4400,19.154
-1,5,9,14,205,4000,12.3655
-1,5,9,13,206,2100,25.2113
-1,5,9,12,207,1900,29.372
-1,5,9,11,208,2000,26.3276
-1,5,9,10,209,4000,12.8932
-1,5,9,8,210,2800,6.19805
-1,5,9,7,211,1600,20.0031
-1,5,9,6,212,1900,24.3877
-1,5,9,5,213,800,21.4924
-1,5,9,4,214,1000,16.2352
-1,5,9,3,215,1200,18.4805
-1,5,9,2,216,300,22.5892
-1,5,9,1,217,600,31.0878
-1,5,9,0,218,1300,26.6132
-1,5,10,23,219,600,25.5372
-1,5,10,22,220,1300,21.717
-1,5,10,21,221,1100,36.3338
-1,5,10,20,222,400,40.9581
-1,5,10,19,223,600,40.8809
-1,5,10,18,224,400,30.8648
-1,5,10,17,225,100,36.7829
-1,5,10,16,226,1000,29.1868
-1,5,10,15,227,1400,33.6146
-1,5,10,14,228,1400,26.6116
-1,5,10,13,229,1600,12.3181
-1,5,10,12,230,1000,16.4788
-1,5,10,11,231,1400,13.4344
-1,5,10,9,232,3900,14.4606
-1,5,10,8,233,1400,20.6586
-1,5,10,7,234,800,34.4637
-1,5,10,6,235,500,38.8482
-1,5,10,5,236,400,19.2281
-1,5,10,4,237,500,13.9709
-1,5,10,3,238,1500,11.9494
-1,5,10,2,239,300,16.0581
-1,5,10,1,240,200,26.1022
-1,5,10,0,241,500,20.0821
-1,5,11,23,242,500,36.45
-1,5,11,22,243,700,42.096
-1,5,11,21,244,700,57.0524
-1,5,11,20,245,300,51.871
-1,5,11,19,246,400,62.3342
-1,5,11,18,247,300,72.4414
-1,5,11,17,248,200,66.6826
-1,5,11,16,249,600,71.1578
-1,5,11,15,250,700,69.8928
-1,5,11,14,251,700,68.1882
-1,5,11,13,252,700,53.8947
-1,5,11,12,253,1300,3.04438
-1,5,11,10,254,1400,41.971
-1,5,11,9,255,2000,56.4316
-1,5,11,8,256,600,62.6296
-1,5,11,7,257,600,62.6409
-1,5,11,6,258,700,68.1975
-1,5,11,5,259,200,47.3263
-1,5,11,4,260,200,55.9419
-1,5,11,3,261,600,53.9204
-1,5,11,2,262,200,4.00101
-1,5,11,1,263,100,14.0451
-1,5,11,0,264,200,8.02503
-1,5,12,23,265,800,33.4057
-1,5,12,22,266,800,39.0517
-1,5,12,21,267,1300,54.0081
-1,5,12,20,268,600,48.8266
-1,5,12,19,269,600,59.2898
-1,5,12,18,270,300,69.3971
-1,5,12,17,271,100,63.6382
-1,5,12,16,272,500,74.1782
-1,5,12,15,273,600,66.8484
-1,5,12,14,274,700,65.1438
-1,5,12,13,275,600,50.8503
-1,5,12,11,276,1300,3.02045
-1,5,12,10,277,1000,44.9915
-1,5,12,9,278,1900,59.4521
-1,5,12,8,279,600,65.6501
-1,5,12,7,280,600,65.6614
-1,5,12,6,281,400,65.7035
-1,5,12,5,282,200,50.3467
-1,5,12,4,283,200,58.9624
-1,5,12,3,284,600,56.9409
-1,5,12,2,285,100,7.02145
-1,5,12,1,286,300,17.0655
-1,5,12,0,287,500,11.0455
-1,5,13,23,288,400,13.2191
-1,5,13,22,289,1100,9.39896
-1,5,13,21,290,1200,24.0158
-1,5,13,20,291,400,28.64
-1,5,13,19,292,500,28.5628
-1,5,13,18,293,300,18.5468
-1,5,13,17,294,100,32.9112
-1,5,13,16,295,700,26.1691
-1,5,13,15,296,700,35.6615
-1,5,13,14,297,1300,14.2936
-1,5,13,12,298,600,29.4331
-1,5,13,11,299,700,27.534
-1,5,13,10,300,1600,14.0996
-1,5,13,9,301,2100,28.3567
-1,5,13,8,302,600,34.5547
-1,5,13,7,303,400,40.5251
-1,5,13,6,304,200,34.9765
-1,5,13,5,305,100,33.3278
-1,5,13,4,306,100,28.0705
-1,5,13,3,307,500,26.049
-1,5,13,2,308,100,30.1577
-1,5,13,1,309,100,40.2018
-1,5,13,0,310,300,34.1817
-1,5,14,23,311,400,25.8824
-1,5,14,22,312,1000,22.1073
-1,5,14,21,313,2600,9.7222
-1,5,14,20,314,800,14.4876
-1,5,14,19,315,1100,14.2693
-1,5,14,18,316,800,4.25322
-1,5,14,17,317,200,18.6177
-1,5,14,16,318,1500,11.8756
-1,5,14,15,319,1200,21.3679
-1,5,14,13,320,1300,13.0008
-1,5,14,12,321,700,42.0964
-1,5,14,11,322,700,40.3907
-1,5,14,10,323,1400,26.9563
-1,5,14,9,324,4000,14.0631
-1,5,14,8,325,1000,20.2612
-1,5,14,7,326,600,26.2315
-1,5,14,6,327,500,20.683
-1,5,14,5,328,200,35.5555
-1,5,14,4,329,200,30.2983
-1,5,14,3,330,500,32.5436
-1,5,14,2,331,100,36.6523
-1,5,14,1,332,100,45.1509
-1,5,14,0,333,500,40.6763
-1,5,15,23,334,300,27.8518
-1,5,15,22,335,500,27.5654
-1,5,15,21,336,1200,15.1803
-1,5,15,20,337,600,16.4569
-1,5,15,19,338,1600,7.46716
-1,5,15,18,339,1300,17.3599
-1,5,15,17,340,500,3.16836
-1,5,15,16,341,2800,10.1246
-1,5,15,14,342,1200,21.5842
-1,5,15,13,343,700,34.585
-1,5,15,12,344,600,44.0657
-1,5,15,11,345,700,47.0862
-1,5,15,10,346,1400,33.8426
-1,5,15,9,347,4400,20.9493
-1,5,15,8,348,1400,27.0896
-1,5,15,7,349,2200,10.6014
-1,5,15,6,350,1400,5.23364
-1,5,15,5,351,900,23.6064
-1,5,15,4,352,500,37.0325
-1,5,15,3,353,800,39.2778
-1,5,15,2,354,200,43.2062
-1,5,15,1,355,400,33.2018
-1,5,15,0,356,500,39.2037
-1,5,16,23,357,300,37.342
-1,5,16,22,358,600,33.5668
-1,5,16,21,359,1700,21.1818
-1,5,16,20,360,600,25.9471
-1,5,16,19,361,1700,16.9595
-1,5,16,18,362,1700,7.23526
-1,5,16,17,363,600,12.6607
-1,5,16,15,364,2800,9.49236
-1,5,16,14,365,1500,11.4596
-1,5,16,13,366,700,24.4604
-1,5,16,12,367,500,45.68
-1,5,16,11,368,600,42.6356
-1,5,16,10,369,1000,29.2012
-1,5,16,9,370,3900,16.308
-1,5,16,8,371,900,22.5061
-1,5,16,7,372,1400,20.0937
-1,5,16,6,373,1000,14.726
-1,5,16,5,374,500,33.0988
-1,5,16,4,375,200,32.5432
-1,5,16,3,376,500,34.7885
-1,5,16,2,377,100,38.8972
-1,5,16,1,378,200,42.6942
-1,5,16,0,379,400,42.9212
-1,5,17,22,380,100,24.397
-1,5,17,21,381,300,12.0119
-1,5,17,20,382,100,13.2885
-1,5,17,19,383,400,4.2988
-1,5,17,18,384,300,14.5005
-1,5,17,16,385,600,13.3349
-1,5,17,15,386,500,3.21025
-1,5,17,14,387,200,18.7248
-1,5,17,13,388,100,31.7257
-1,5,17,12,389,100,40.8974
-1,5,17,11,390,200,43.9178
-1,5,17,10,391,200,37.0528
-1,5,17,9,392,700,24.1596
-1,5,17,8,393,200,24.1021
-1,5,17,7,394,300,7.61386
-1,5,17,6,395,200,2.06528
-1,5,17,5,396,100,20.6189
-1,5,17,3,397,100,36.2903
-1,5,17,0,398,100,36.2161
-1,5,18,23,399,100,30.1067
-1,5,18,22,400,300,26.3316
-1,5,18,21,401,1200,13.9465
-1,5,18,20,402,400,18.7119
-1,5,18,19,403,1200,10.016
-1,5,18,17,404,300,14.3645
-1,5,18,16,405,1700,7.62235
-1,5,18,15,406,1300,17.1147
-1,5,18,14,407,800,4.2243
-1,5,18,13,408,300,17.2251
-1,5,18,12,409,300,46.3207
-1,5,18,11,410,300,44.615
-1,5,18,10,411,400,31.1807
-1,5,18,9,412,1800,18.2874
-1,5,18,8,413,400,24.4855
-1,5,18,7,414,700,21.9783
-1,5,18,6,415,400,16.4297
-1,5,18,5,416,200,34.9833
-1,5,18,4,417,100,34.5226
-1,5,18,3,418,200,36.7679
-1,5,18,1,419,100,44.5787
-1,5,18,0,420,300,44.9007
-1,5,19,23,421,400,20.3846
-1,5,19,22,422,700,20.0982
-1,5,19,21,423,2400,7.71313
-1,5,19,20,424,1200,8.98974
-1,5,19,18,425,1200,10.2017
-1,5,19,17,426,400,4.34841
-1,5,19,16,427,1700,17.6833
-1,5,19,15,428,1600,7.55866
-1,5,19,14,429,1100,14.426
-1,5,19,13,430,500,27.4269
-1,5,19,12,431,600,36.5985
-1,5,19,11,432,500,39.619
-1,5,19,10,433,600,41.3824
-1,5,19,9,434,2500,28.4892
-1,5,19,8,435,600,28.4505
-1,5,19,7,436,900,11.9623
-1,5,19,6,437,500,6.41369
-1,5,19,5,438,300,24.9673
-1,5,19,4,439,100,38.3934
-1,5,19,3,440,300,40.6387
-1,5,19,1,441,100,34.5627
-1,5,19,0,442,300,40.5646
-1,5,20,23,443,500,11.3949
-1,5,20,22,444,700,17.0409
-1,5,20,21,445,1800,5.18148
-1,5,20,19,446,1200,10.4632
-1,5,20,18,447,400,20.6649
-1,5,20,17,448,100,14.8116
-1,5,20,16,449,600,28.1465
-1,5,20,15,450,600,18.0219
-1,5,20,14,451,800,16.4417
-1,5,20,13,452,400,28.8395
-1,5,20,12,453,600,27.6088
-1,5,20,11,454,300,30.6293
-1,5,20,10,455,400,42.9391
-1,5,20,9,456,1200,30.5048
-1,5,20,8,457,300,36.7028
-1,5,20,7,458,400,22.4255
-1,5,20,6,459,200,16.8769
-1,5,20,5,460,100,35.4305
-1,5,20,4,461,100,46.7399
-1,5,20,3,462,200,48.9853
-1,5,20,0,463,100,38.6543
-1,5,21,23,464,1100,16.1602
-1,5,21,22,465,2100,12.3851
-1,5,21,20,466,1800,4.76536
-1,5,21,19,467,2400,7.74102
-1,5,21,18,468,1200,15.5134
-1,5,21,17,469,300,12.0894
-1,5,21,16,470,1700,23.1357
-1,5,21,15,471,1200,15.2997
-1,5,21,14,472,2600,11.2602
-1,5,21,13,473,1200,24.1837
-1,5,21,12,474,1300,32.3742
-1,5,21,11,475,700,35.3946
-1,5,21,10,476,1100,38.2165
-1,5,21,9,477,2600,25.3233
-1,5,21,8,478,700,31.5213
-1,5,21,7,479,500,19.7033
-1,5,21,6,480,500,14.1547
-1,5,21,5,481,200,32.7083
-1,5,21,4,482,200,41.5585
-1,5,21,3,483,400,43.8038
-1,5,21,2,484,100,39.3956
-1,5,21,1,485,100,42.3037
-1,5,21,0,486,400,43.4196
-1,5,22,23,487,700,3.82016
-1,5,22,21,488,2100,15.0495
-1,5,22,20,489,700,19.2411
-1,5,22,19,490,700,22.7905
-1,5,22,18,491,300,30.3454
-1,5,22,17,492,100,27.1389
-1,5,22,16,493,600,37.9678
-1,5,22,15,494,500,30.3491
-1,5,22,14,495,1000,26.0922
-1,5,22,13,496,1100,11.7986
-1,5,22,12,497,800,20.0341
-1,5,22,11,498,700,23.0545
-1,5,22,10,499,1300,25.8982
-1,5,22,9,500,1800,40.1553
-1,5,22,8,501,500,46.3533
-1,5,22,7,502,300,34.7527
-1,5,22,6,503,200,29.2042
-1,5,22,5,504,100,45.1264
-1,5,22,4,505,100,39.8692
-1,5,22,3,506,500,37.8477
-1,5,22,2,507,100,27.0556
-1,5,22,0,508,300,31.0796
-1,5,23,22,509,700,5.646
-1,5,23,21,510,1100,20.6024
-1,5,23,20,511,500,15.4209
-1,5,23,19,512,400,25.8841
-1,5,23,18,513,100,35.9914
-1,5,23,16,514,300,43.5674
-1,5,23,15,515,300,33.4428
-1,5,23,14,516,400,31.7382
-1,5,23,13,517,400,17.4446
-1,5,23,12,518,700,16.2139
-1,5,23,11,519,500,19.2344
-1,5,23,10,520,600,31.5442
-1,5,23,9,521,800,45.8013
-1,5,23,8,522,200,51.9994
-1,5,23,7,523,200,37.8464
-1,5,23,6,524,100,32.2978
-1,5,23,5,525,100,50.7724
-1,5,23,3,526,200,43.4937
-1,5,23,0,527,100,27.2594
-1,34,0,23,0,100,42.2492
-1,34,0,22,1,300,38.7849
-1,34,0,21,2,400,44.1185
-1,34,0,20,3,100,45.8169
-1,34,0,19,4,300,35.7105
-1,34,0,18,5,300,39.5204
-1,34,0,17,6,100,31.3312
-1,34,0,16,7,400,38.4232
-1,34,0,15,8,500,34.4839
-1,34,0,14,9,500,35.1723
-1,34,0,13,10,300,29.0735
-1,34,0,12,11,500,11.0474
-1,34,0,11,12,200,8.01053
-1,34,0,10,13,500,16.0334
-1,34,0,9,14,1300,22.3038
-1,34,0,8,15,500,16.9918
-1,34,0,7,16,800,24.0333
-1,34,0,6,17,500,29.2628
-1,34,0,5,18,300,12.2891
-1,34,0,4,19,200,10.1458
-1,34,0,3,20,500,8.03245
-1,34,0,2,21,100,4.0049
-1,34,0,1,22,100,6.00056
-1,34,1,21,23,100,38.118
-1,34,1,19,24,100,29.7099
-1,34,1,18,25,100,38.5119
-1,34,1,16,26,200,37.2281
-1,34,1,15,27,400,28.4834
-1,34,1,14,28,100,40.937
-1,34,1,13,29,100,35.0743
-1,34,1,12,30,300,17.0481
-1,34,1,11,31,100,14.0113
-1,34,1,10,32,200,22.0342
-1,34,1,9,33,600,28.0685
-1,34,1,8,34,200,22.7565
-1,34,1,7,35,400,18.0327
-1,34,1,6,36,200,23.2623
-1,34,1,5,37,400,6.28855
-1,34,1,4,38,100,15.9105
-1,34,1,3,39,200,14.0332
-1,34,1,2,40,100,10.0057
-1,34,1,0,41,100,6.00076
-1,34,2,22,42,100,34.78
-1,34,2,21,43,100,41.606
-1,34,2,16,44,100,34.4183
-1,34,2,15,45,200,36.6343
-1,34,2,14,46,100,31.1674
-1,34,2,13,47,100,25.0686
-1,34,2,12,48,100,7.04246
-1,34,2,11,49,200,4.00564
-1,34,2,10,50,300,12.0285
-1,34,2,9,51,300,18.2989
-1,34,2,8,52,100,12.9869
-1,34,2,7,53,200,26.1836
-1,34,2,6,54,100,31.4131
-1,34,2,5,55,300,14.4394
-1,34,2,4,56,100,6.14091
-1,34,2,3,57,200,4.02756
-1,34,2,1,58,100,10.0046
-1,34,2,0,59,100,4.00405
-1,34,3,23,60,200,34.2167
-1,34,3,22,61,500,30.7524
-1,34,3,21,62,400,37.5784
-1,34,3,20,63,200,41.9483
-1,34,3,19,64,300,33.8333
-1,34,3,18,65,200,31.4879
-1,34,3,17,66,100,29.454
-1,34,3,16,67,500,30.3908
-1,34,3,15,68,800,32.6067
-1,34,3,14,69,500,27.1398
-1,34,3,13,70,500,21.0411
-1,34,3,12,71,600,11.3859
-1,34,3,11,72,600,8.34904
-1,34,3,10,73,1400,8.00096
-1,34,3,9,74,1200,14.2713
-1,34,3,8,75,700,8.95934
-1,34,3,7,76,700,22.1561
-1,34,3,6,77,400,27.3856
-1,34,3,5,78,400,10.4119
-1,34,3,4,79,500,2.11335
-1,34,3,2,80,200,4.34341
-1,34,3,1,81,200,14.348
-1,34,3,0,82,500,8.34746
-1,34,4,22,83,100,33.0455
-1,34,4,21,84,200,35.4651
-1,34,4,20,85,100,39.835
-1,34,4,19,86,100,31.7199
-1,34,4,18,87,100,29.3746
-1,34,4,16,88,200,28.2774
-1,34,4,15,89,500,30.4934
-1,34,4,14,90,200,25.0265
-1,34,4,13,91,100,23.3341
-1,34,4,12,92,200,13.6789
-1,34,4,11,93,200,10.6421
-1,34,4,10,94,500,10.294
-1,34,4,9,95,1000,12.158
-1,34,4,8,96,800,6.84599
-1,34,4,7,97,500,20.0427
-1,34,4,6,98,200,25.2722
-1,34,4,5,99,200,8.29852
-1,34,4,3,100,500,2.29306
-1,34,4,2,101,100,6.63646
-1,34,4,1,102,100,14.9089
-1,34,4,0,103,200,10.6405
-1,34,5,23,104,100,44.7628
-1,34,5,22,105,100,42.6674
-1,34,5,21,106,200,31.8294
-1,34,5,20,107,100,33.5278
-1,34,5,19,108,300,23.4214
-1,34,5,18,109,200,32.2233
-1,34,5,17,110,100,19.0421
-1,34,5,16,111,500,30.9395
-1,34,5,15,112,900,22.1948
-1,34,5,14,113,200,34.6484
-1,34,5,13,114,100,32.9561
-1,34,5,12,115,200,23.3009
-1,34,5,11,116,200,20.2641
-1,34,5,10,117,400,19.916
-1,34,5,9,118,800,21.78
-1,34,5,8,119,400,16.4679
-1,34,5,7,120,800,11.7442
-1,34,5,6,121,400,16.9737
-1,34,5,4,122,200,9.62195
-1,34,5,3,123,400,11.915
